Date_Sampled,Sample_No,Sample_Point,Zone,Result,Units
2019-01-02T13:00:00Z,5923086,095B06,Merton,0.1,NTU
2019-01-08T13:00:00Z,5923375,095B07,Merton,0.1,NTU
2018-11-06T13:00:00Z,5847268,095B07,Merton,0.1,NTU
2018-12-04T13:00:00Z,5889178,095B08,Merton,0.2,NTU
2018-11-20T13:00:00Z,5847956,095B03,Merton,0.1,NTU
2017-09-26T14:00:00Z,5282856,095B01,Merton,0.1,NTU
2017-10-03T13:00:00Z,5343581,095B04,Merton,0.2,NTU
2017-09-05T14:00:00Z,5281963,095B03,Merton,0.05,NTU
2018-05-29T14:00:00Z,5581797,095B08,Merton,0.05,NTU
2018-06-19T14:00:00Z,5589255,095B09,Merton,0.2,NTU
2018-07-24T14:00:00Z,5691154,095B05,Merton,0.2,NTU
2018-07-10T14:00:00Z,5690576,095B02,Merton,0.3,NTU
2018-08-28T14:00:00Z,5735342,095B06,Merton,0.2,NTU
2018-11-27T13:00:00Z,5848194,095B05,Merton,0.2,NTU
2019-01-16T13:00:00Z,5923681,095K09,Snake's Canyon,0.2,NTU
2018-08-15T14:00:00Z,5735053,095K08,Snake's Canyon,0.2,NTU
2018-01-04T13:00:00Z,5457174,095K09,Snake's Canyon,0.2,NTU
2017-12-20T13:00:00Z,5387354,095K06,Snake's Canyon,0.2,NTU
2017-11-02T13:00:00Z,5385298,095K09,Snake's Canyon,0.1,NTU
2017-02-15T13:00:00Z,5040086,095K09,Snake's Canyon,0.1,NTU
2017-11-08T13:00:00Z,5385574,095K04,Snake's Canyon,0.1,NTU
2018-06-27T14:00:00Z,5605837,095K06,Snake's Canyon,0.2,NTU
2018-06-06T14:00:00Z,5581993,095K03,Snake's Canyon,0.1,NTU
2018-03-21T13:00:00Z,5484330,095K05,Snake's Canyon,4.51093504531309,NTU
2019-05-15T14:00:00Z,6075687,095K07,Snake's Canyon,0.1,NTU
2017-05-17T14:00:00Z,5173209,095K02,Snake's Canyon,0.1,NTU
2017-02-01T13:00:00Z,5039197,095K06,Snake's Canyon,0.3,NTU
2019-06-05T14:00:00Z,6092379,095K05,Snake's Canyon,0.2,NTU
2019-06-10T14:00:00Z,6092643,095K02,Snake's Canyon,0.2,NTU
2018-07-11T14:00:00Z,5690641,095K09,Snake's Canyon,0.2,NTU
2018-10-17T13:00:00Z,5798622,095K08,Snake's Canyon,0.2,NTU
2019-02-06T13:00:00Z,5942692,095K02,Snake's Canyon,0.2,NTU
2017-01-11T13:00:00Z,5019078,095K02,Snake's Canyon,0.2,NTU
2018-12-12T13:00:00Z,5889570,095K03,Snake's Canyon,0.2,NTU
2019-02-21T13:00:00Z,5943544,095K08,Snake's Canyon,0.2,NTU
2017-06-29T14:00:00Z,5265940,095K09,Snake's Canyon,0.2,NTU
2017-01-18T13:00:00Z,5019413,095K03,Snake's Canyon,0.3,NTU
2019-04-17T14:00:00Z,6026769,095K03,Snake's Canyon,0.2,NTU
2019-03-20T13:00:00Z,5988029,095K09,Snake's Canyon,0.3,NTU
2017-02-08T13:00:00Z,5039798,095K01,Snake's Canyon,4.655686318874359,NTU
2017-08-30T14:00:00Z,5281756,095K09,Snake's Canyon,0.2,NTU
2017-08-23T14:00:00Z,5281586,095K07,Snake's Canyon,0.1,NTU
2017-08-02T14:00:00Z,5280863,095K08,Snake's Canyon,0.05,NTU
2017-12-27T13:00:00Z,5387647,095K07,Snake's Canyon,0.2,NTU
2019-04-03T13:00:00Z,6025926,095K05,Snake's Canyon,0.4,NTU
2018-10-03T14:00:00Z,5798034,095K02,Snake's Canyon,0.3,NTU
2019-05-01T14:00:00Z,6075260,095K01,Snake's Canyon,0.1,NTU
2017-01-05T13:00:00Z,5018711,095K05,Snake's Canyon,0.2,NTU
2017-06-08T14:00:00Z,5198512,095K06,Snake's Canyon,0.1,NTU
2019-04-22T14:00:00Z,6027041,095K08,Snake's Canyon,0.3,NTU
2017-01-26T13:00:00Z,5019674,095K08,Snake's Canyon,0.2,NTU
2019-02-27T13:00:00Z,5943772,095K01,Snake's Canyon,0.2,NTU
2019-01-23T13:00:00Z,5923933,095K04,Snake's Canyon,0.1,NTU
2018-12-23T13:00:00Z,5890164,095K01,Snake's Canyon,0.2,NTU
2018-09-05T14:00:00Z,5765957,095K07,Snake's Canyon,0.2,NTU
2018-11-21T13:00:00Z,5848007,095K04,Snake's Canyon,0.1,NTU
2018-11-14T13:00:00Z,5847718,095K09,Snake's Canyon,0.2,NTU
2017-03-29T13:00:00Z,5093744,095K08,Snake's Canyon,0.2,NTU
2019-05-29T14:00:00Z,6076085,095K04,Snake's Canyon,0.2,NTU
2019-05-22T14:00:00Z,6075932,095K09,Snake's Canyon,0.1,NTU
2019-01-31T13:00:00Z,5924149,095K05,Snake's Canyon,0.2,NTU
2019-02-13T13:00:00Z,5943214,095K03,Snake's Canyon,0.1,NTU
2019-03-06T13:00:00Z,5987404,095K06,Snake's Canyon,0.2,NTU
2019-03-14T13:00:00Z,5987714,095K07,Snake's Canyon,0.2,NTU
2017-03-22T13:00:00Z,5093512,095K03,Snake's Canyon,5.2962500443682075,NTU
2019-04-10T14:00:00Z,6026377,095K02,Snake's Canyon,0.2,NTU
2019-05-08T14:00:00Z,6075413,095K06,Snake's Canyon,4.555618231650442,NTU
2019-03-27T13:00:00Z,5988275,095K04,Snake's Canyon,0.2,NTU
2017-03-02T13:00:00Z,5092736,095K04,Snake's Canyon,4.028569268062711,NTU
2017-05-10T14:00:00Z,5172974,095K05,Snake's Canyon,0.2,NTU
2017-02-22T13:00:00Z,5040337,095K07,Snake's Canyon,0.1,NTU
2017-03-08T13:00:00Z,5093004,095K05,Snake's Canyon,0.2,NTU
2017-06-15T14:00:00Z,5198767,095K01,Snake's Canyon,5.014829267282039,NTU
2017-04-05T14:00:00Z,5131147,095K06,Snake's Canyon,0.2,NTU
2017-05-03T14:00:00Z,5172097,095K04,Snake's Canyon,0.1,NTU
2017-04-12T14:00:00Z,5132159,095K01,Snake's Canyon,0.1,NTU
2017-04-27T14:00:00Z,5132801,095K09,Snake's Canyon,0.1,NTU
2017-11-15T13:00:00Z,5385907,095K02,Snake's Canyon,0.2,NTU
2017-07-13T14:00:00Z,5252082,095K05,Snake's Canyon,0.05,NTU
2017-07-19T14:00:00Z,5252341,095K02,Snake's Canyon,0.05,NTU
2017-05-31T14:00:00Z,5173662,095K08,Snake's Canyon,0.1,NTU
2017-08-16T14:00:00Z,5281375,095K01,Snake's Canyon,0.1,NTU
2017-10-25T13:00:00Z,5344561,095K07,Snake's Canyon,0.1,NTU
2018-01-17T13:00:00Z,5457690,095K02,Snake's Canyon,0.3,NTU
2018-01-31T13:00:00Z,5459530,095K03,Snake's Canyon,0.1,NTU
2017-12-06T13:00:00Z,5386744,095K08,Snake's Canyon,0.2,NTU
2018-04-05T14:00:00Z,5580029,095K03,Snake's Canyon,0.05,NTU
2018-02-07T13:00:00Z,5459803,095K08,Snake's Canyon,0.1,NTU
2017-06-21T14:00:00Z,5199024,095K07,Snake's Canyon,0.05,NTU
2017-07-05T14:00:00Z,5251784,095K04,Snake's Canyon,0.1,NTU
2017-03-16T13:00:00Z,5093272,095K02,Snake's Canyon,0.2,NTU
2017-10-11T13:00:00Z,5343994,095K06,Snake's Canyon,0.2,NTU
2018-02-14T13:00:00Z,5460054,095K01,Snake's Canyon,0.1,NTU
2017-11-29T13:00:00Z,5386454,095K03,Snake's Canyon,0.2,NTU
2017-10-04T13:00:00Z,5343624,095K08,Snake's Canyon,0.1,NTU
2018-01-24T13:00:00Z,5459290,095K05,Snake's Canyon,0.1,NTU
2018-04-11T14:00:00Z,5614516,095K08,Snake's Canyon,5.407074589282274,NTU
2017-12-13T13:00:00Z,5387042,095K01,Snake's Canyon,0.2,NTU
2017-09-20T14:00:00Z,5282643,095K05,Snake's Canyon,0.1,NTU
2017-08-09T14:00:00Z,5281094,095K06,Snake's Canyon,0.1,NTU
2017-04-20T14:00:00Z,5132453,095K07,Snake's Canyon,0.1,NTU
2018-02-21T13:00:00Z,5460319,095K06,Snake's Canyon,0.1,NTU
2018-03-07T13:00:00Z,5462796,095K09,Snake's Canyon,0.1,NTU
2017-11-22T13:00:00Z,5386210,095K05,Snake's Canyon,0.1,NTU
2018-03-15T13:00:00Z,5577979,095K04,Snake's Canyon,0.05,NTU
2018-05-02T14:00:00Z,5581003,095K07,Snake's Canyon,5.034074288327247,NTU
2017-05-24T14:00:00Z,5173428,095K03,Snake's Canyon,0.1,NTU
2017-07-26T14:00:00Z,5297972,095K03,Snake's Canyon,0.05,NTU
2017-10-18T13:00:00Z,5344318,095K01,Snake's Canyon,0.1,NTU
2018-01-10T13:00:00Z,5457442,095K04,Snake's Canyon,0.1,NTU
2018-03-28T13:00:00Z,5605674,095K02,Snake's Canyon,0.05,NTU
2018-05-16T14:00:00Z,5581482,095K04,Snake's Canyon,0.05,NTU
2018-08-23T14:00:00Z,5735251,095K01,Snake's Canyon,0.2,NTU
2018-08-29T14:00:00Z,5737432,095K06,Snake's Canyon,0.2,NTU
2018-04-26T14:00:00Z,5580817,095K06,Snake's Canyon,0.1,NTU
2018-11-01T13:00:00Z,5799193,095K06,Snake's Canyon,0.2,NTU
2018-11-28T13:00:00Z,5848234,095K05,Snake's Canyon,0.1,NTU
2018-02-28T13:00:00Z,5566190,095K07,Snake's Canyon,0.1,NTU
2018-04-18T14:00:00Z,5580579,095K01,Snake's Canyon,0.05,NTU
2018-05-09T14:00:00Z,5581216,095K09,Snake's Canyon,0.2,NTU
2018-10-10T13:00:00Z,5798322,095K03,Snake's Canyon,0.2,NTU
2018-08-08T14:00:00Z,5734773,095K03,Snake's Canyon,5.569012739695609,NTU
2018-07-18T14:00:00Z,5690960,095K04,Snake's Canyon,0.2,NTU
2018-10-24T13:00:00Z,5798936,095K01,Snake's Canyon,0.3,NTU
2018-08-01T14:00:00Z,5734545,095K02,Snake's Canyon,0.2,NTU
2018-09-19T14:00:00Z,5766543,095K04,Snake's Canyon,0.2,NTU
2018-09-26T14:00:00Z,5766758,095K05,Snake's Canyon,0.2,NTU
2018-09-13T14:00:00Z,5766254,095K09,Snake's Canyon,0.2,NTU
2018-07-05T14:00:00Z,5690340,095K07,Snake's Canyon,0.2,NTU
2018-12-19T13:00:00Z,5889925,095K08,Snake's Canyon,0.2,NTU
2019-01-03T13:00:00Z,5923144,095K06,Snake's Canyon,0.2,NTU
2019-01-09T13:00:00Z,5923423,095K07,Snake's Canyon,0.2,NTU
2017-09-13T14:00:00Z,5282365,095K02,Snake's Canyon,0.1,NTU
2018-11-07T13:00:00Z,5847307,095K07,Snake's Canyon,0.1,NTU
2017-09-27T14:00:00Z,5282904,095K03,Snake's Canyon,0.1,NTU
2018-06-14T14:00:00Z,5582244,095K08,Snake's Canyon,0.2,NTU
2018-05-23T14:00:00Z,5581667,095K05,Snake's Canyon,0.05,NTU
2018-07-25T14:00:00Z,5691253,095K05,Snake's Canyon,0.2,NTU
2018-05-30T14:00:00Z,5581834,095K02,Snake's Canyon,0.1,NTU
2017-09-06T14:00:00Z,5282035,095K04,Snake's Canyon,0.1,NTU
2018-06-20T14:00:00Z,5594877,095K01,Snake's Canyon,0.3,NTU
2018-12-05T13:00:00Z,5889225,095K02,Snake's Canyon,0.2,NTU
2019-01-16T13:00:00Z,5923650,095F02,Bellmoral,0.2,NTU
2018-08-15T14:00:00Z,5735026,095F02,Bellmoral,0.2,NTU
2017-12-26T13:00:00Z,5387614,095F02,Bellmoral,0.1,NTU
2018-11-21T13:00:00Z,5847972,095F02,Bellmoral,0.1,NTU
2019-02-06T13:00:00Z,5942677,095F02,Bellmoral,4.043690422549844,NTU
2019-02-20T13:00:00Z,5943508,095F03,Bellmoral,0.2,NTU
2019-04-03T13:00:00Z,6025887,095F04,Bellmoral,0.2,NTU
2018-07-11T14:00:00Z,5690613,095F01,Bellmoral,0.2,NTU
2018-06-27T14:00:00Z,5605813,095F01,Bellmoral,0.6,NTU
2018-06-06T14:00:00Z,5581981,095F04,Bellmoral,0.3,NTU
2018-10-17T13:00:00Z,5798591,095F03,Bellmoral,0.2,NTU
2019-06-05T14:00:00Z,6092360,095F02,Bellmoral,5.908535957336426,NTU
2019-05-29T14:00:00Z,6076063,095F03,Bellmoral,0.2,NTU
2019-05-15T14:00:00Z,6075666,095F03,Bellmoral,0.1,NTU
2018-10-24T13:00:00Z,5798909,095F01,Bellmoral,0.2,NTU
2017-12-21T13:00:00Z,5387331,095F04,Bellmoral,0.3,NTU
2017-11-08T13:00:00Z,5385559,095F04,Bellmoral,0.3,NTU
2017-01-11T13:00:00Z,5019053,095F04,Bellmoral,0.2,NTU
2018-12-12T13:00:00Z,5889541,095F04,Bellmoral,5.740237927995622,NTU
2017-11-02T13:00:00Z,5385269,095F03,Bellmoral,0.1,NTU
2017-06-08T14:00:00Z,5198489,095F01,Bellmoral,0.1,NTU
2017-01-18T13:00:00Z,5019384,095F03,Bellmoral,0.2,NTU
2017-02-08T13:00:00Z,5039759,095F02,Bellmoral,5.251551454886794,NTU
2017-01-26T13:00:00Z,5019644,095F01,Bellmoral,0.2,NTU
2019-03-20T13:00:00Z,5987991,095F03,Bellmoral,4.453997824341059,NTU
2019-04-10T14:00:00Z,6026333,095F02,Bellmoral,0.2,NTU
2017-08-23T14:00:00Z,5281565,095F01,Bellmoral,0.2,NTU
2017-08-10T14:00:00Z,5281070,095F03,Bellmoral,0.1,NTU
2017-02-01T13:00:00Z,5039159,095F01,Bellmoral,0.2,NTU
2017-08-02T14:00:00Z,5280843,095F01,Bellmoral,0.05,NTU
2017-06-15T14:00:00Z,5198741,095F04,Bellmoral,0.2,NTU
2018-10-03T14:00:00Z,5798010,095F04,Bellmoral,4.435881916433573,NTU
2019-05-01T14:00:00Z,6075234,095F02,Bellmoral,0.1,NTU
2018-03-21T13:00:00Z,5587102,095F02,Bellmoral,0.05,NTU
2019-01-31T13:00:00Z,5924134,095F01,Bellmoral,0.2,NTU
2019-04-22T14:00:00Z,6027020,095F01,Bellmoral,0.8,NTU
2019-03-14T13:00:00Z,5987678,095F01,Bellmoral,0.2,NTU
2019-01-23T13:00:00Z,5923902,095F04,Bellmoral,0.2,NTU
2018-09-05T14:00:00Z,5765929,095F02,Bellmoral,0.2,NTU
2017-03-29T13:00:00Z,5093731,095F01,Bellmoral,0.2,NTU
2017-01-04T13:00:00Z,5018685,095F01,Bellmoral,0.2,NTU
2019-05-22T14:00:00Z,6075910,095F01,Bellmoral,5.695350364316255,NTU
2017-02-15T13:00:00Z,5040063,095F03,Bellmoral,0.1,NTU
2019-04-17T14:00:00Z,6026730,095F03,Bellmoral,0.2,NTU
2019-02-13T13:00:00Z,5943185,095F01,Bellmoral,0.2,NTU
2019-03-06T13:00:00Z,5987377,095F04,Bellmoral,0.3,NTU
2019-03-27T13:00:00Z,5988252,095F02,Bellmoral,4.319031483493745,NTU
2019-05-08T14:00:00Z,6075394,095F04,Bellmoral,0.1,NTU
2019-02-27T13:00:00Z,5943759,095F02,Bellmoral,0.2,NTU
2017-03-01T13:00:00Z,5092723,095F01,Bellmoral,5.7579798167571425,NTU
2017-03-08T13:00:00Z,5092978,095F03,Bellmoral,0.2,NTU
2017-03-22T13:00:00Z,5093489,095F02,Bellmoral,0.2,NTU
2018-12-27T13:00:00Z,5890152,095F03,Bellmoral,0.1,NTU
2017-04-06T14:00:00Z,5131099,095F03,Bellmoral,0.2,NTU
2017-08-16T14:00:00Z,5281350,095F04,Bellmoral,0.2,NTU
2017-11-15T13:00:00Z,5385869,095F02,Bellmoral,0.1,NTU
2017-04-27T14:00:00Z,5132772,095F03,Bellmoral,0.1,NTU
2017-07-13T14:00:00Z,5252039,095F03,Bellmoral,0.1,NTU
2017-06-01T14:00:00Z,5173619,095F03,Bellmoral,5.056719711981714,NTU
2017-09-13T14:00:00Z,5282337,095F01,Bellmoral,0.1,NTU
2017-10-25T13:00:00Z,5344539,095F04,Bellmoral,0.2,NTU
2018-01-18T13:00:00Z,5457665,095F02,Bellmoral,5.740005999337882,NTU
2018-01-31T13:00:00Z,5459498,095F01,Bellmoral,0.1,NTU
2017-12-13T13:00:00Z,5387014,095F03,Bellmoral,0.1,NTU
2018-02-07T13:00:00Z,5459773,095F04,Bellmoral,0.1,NTU
2017-06-22T14:00:00Z,5199004,095F02,Bellmoral,0.05,NTU
2017-06-28T14:00:00Z,5199194,095F03,Bellmoral,0.05,NTU
2017-07-05T14:00:00Z,5272642,095F01,Bellmoral,0.1,NTU
2017-09-20T14:00:00Z,5282615,095F02,Bellmoral,0.1,NTU
2017-10-11T13:00:00Z,5343973,095F01,Bellmoral,0.2,NTU
2017-10-18T13:00:00Z,5344269,095F02,Bellmoral,0.1,NTU
2017-08-30T14:00:00Z,5281731,095F03,Bellmoral,0.1,NTU
2018-03-15T13:00:00Z,5472336,095F01,Bellmoral,0.2,NTU
2017-03-16T13:00:00Z,5093251,095F04,Bellmoral,0.3,NTU
2017-02-22T13:00:00Z,5040310,095F04,Bellmoral,0.2,NTU
2017-05-03T14:00:00Z,5172073,095F01,Bellmoral,0.1,NTU
2017-05-17T14:00:00Z,5173187,095F04,Bellmoral,0.2,NTU
2017-05-24T14:00:00Z,5173406,095F02,Bellmoral,5.627161086536944,NTU
2017-10-04T13:00:00Z,5343595,095F03,Bellmoral,0.1,NTU
2018-01-24T13:00:00Z,5457918,095F03,Bellmoral,0.1,NTU
2018-04-11T14:00:00Z,5580288,095F04,Bellmoral,0.2,NTU
2017-04-11T14:00:00Z,5132125,095F04,Bellmoral,0.2,NTU
2017-04-20T14:00:00Z,5132429,095F02,Bellmoral,0.1,NTU
2018-02-15T13:00:00Z,5460031,095F03,Bellmoral,0.1,NTU
2018-03-07T13:00:00Z,5569046,095F04,Bellmoral,0.2,NTU
2018-02-21T13:00:00Z,5555617,095F04,Bellmoral,0.2,NTU
2017-05-10T14:00:00Z,5172948,095F03,Bellmoral,0.2,NTU
2017-07-19T14:00:00Z,5290440,095F04,Bellmoral,0.05,NTU
2017-07-26T14:00:00Z,5252497,095F02,Bellmoral,0.05,NTU
2018-04-05T14:00:00Z,5609388,095F01,Bellmoral,0.05,NTU
2017-12-06T13:00:00Z,5386720,095F02,Bellmoral,0.2,NTU
2018-05-02T14:00:00Z,5580980,095F04,Bellmoral,0.1,NTU
2017-11-22T13:00:00Z,5386190,095F03,Bellmoral,0.2,NTU
2018-01-04T13:00:00Z,5457151,095F01,Bellmoral,0.2,NTU
2018-03-28T13:00:00Z,5491407,095F04,Bellmoral,4.482260829769075,NTU
2018-08-29T14:00:00Z,5737425,095F04,Bellmoral,1.4,NTU
2018-08-22T14:00:00Z,5735232,095F01,Bellmoral,0.1,NTU
2018-01-10T13:00:00Z,5457416,095F03,Bellmoral,0.3,NTU
2018-05-23T14:00:00Z,5581647,095F03,Bellmoral,0.1,NTU
2018-04-26T14:00:00Z,5580793,095F01,Bellmoral,0.1,NTU
2018-09-12T14:00:00Z,5766224,095F03,Bellmoral,0.2,NTU
2018-05-09T14:00:00Z,5581190,095F02,Bellmoral,0.2,NTU
2018-02-28T13:00:00Z,5460528,095F02,Bellmoral,0.2,NTU
2018-05-17T14:00:00Z,5661648,095F01,Bellmoral,0.05,NTU
2018-04-18T14:00:00Z,5580556,095F03,Bellmoral,0.05,NTU
2018-10-10T13:00:00Z,5798294,095F01,Bellmoral,0.2,NTU
2018-08-08T14:00:00Z,5734751,095F04,Bellmoral,0.2,NTU
2018-07-04T14:00:00Z,5690306,095F04,Bellmoral,0.6,NTU
2018-09-20T14:00:00Z,5766519,095F01,Bellmoral,0.2,NTU
2019-01-09T13:00:00Z,5923398,095F03,Bellmoral,0.2,NTU
2018-12-19T13:00:00Z,5889901,095F01,Bellmoral,0.2,NTU
2019-01-03T13:00:00Z,5923102,095F04,Bellmoral,0.2,NTU
2018-08-01T14:00:00Z,5734528,095F01,Bellmoral,0.2,NTU
2018-11-07T13:00:00Z,5847282,095F01,Bellmoral,0.1,NTU
2017-09-27T14:00:00Z,5282882,095F04,Bellmoral,0.2,NTU
2018-06-14T14:00:00Z,5582217,095F04,Bellmoral,0.7,NTU
2018-05-30T14:00:00Z,5581813,095F02,Bellmoral,0.05,NTU
2018-07-18T14:00:00Z,5690904,095F02,Bellmoral,0.2,NTU
2018-07-25T14:00:00Z,5691237,095F04,Bellmoral,0.3,NTU
2018-11-14T13:00:00Z,5847696,095F03,Bellmoral,0.4,NTU
2017-11-30T13:00:00Z,5386419,095F01,Bellmoral,4.372490580193698,NTU
2018-09-26T14:00:00Z,5766735,095F02,Bellmoral,0.2,NTU
2018-11-01T13:00:00Z,5799163,095F03,Bellmoral,0.1,NTU
2018-12-05T13:00:00Z,5889202,095F03,Bellmoral,4.709660116117448,NTU
2018-11-28T13:00:00Z,5848220,095F04,Bellmoral,0.2,NTU
2017-09-06T14:00:00Z,5281987,095F04,Bellmoral,0.1,NTU
2018-06-20T14:00:00Z,5594859,095F02,Bellmoral,0.3,NTU
2019-01-16T13:00:00Z,5923662,095H16,Paethsmouth,0.1,NTU
2018-06-27T14:00:00Z,5605814,095H13,Paethsmouth,0.1,NTU
2017-12-26T13:00:00Z,5387616,095H19,Paethsmouth,0.3,NTU
2017-05-17T14:00:00Z,5173188,095H09,Paethsmouth,0.1,NTU
2018-06-06T14:00:00Z,5581982,095H01,Paethsmouth,0.2,NTU
2018-10-17T13:00:00Z,5798592,095H20,Paethsmouth,0.1,NTU
2017-02-15T13:00:00Z,5040066,095H06,Paethsmouth,4.368255116976798,NTU
2019-05-29T14:00:00Z,6076064,095H11,Paethsmouth,0.2,NTU
2018-08-15T14:00:00Z,5735027,095H20,Paethsmouth,0.1,NTU
2017-12-21T13:00:00Z,5387332,095H11,Paethsmouth,0.2,NTU
2017-11-08T13:00:00Z,5385562,095H06,Paethsmouth,0.1,NTU
2017-06-28T14:00:00Z,5264612,095H06,Paethsmouth,0.05,NTU
2019-02-06T13:00:00Z,5942678,095H03,Paethsmouth,0.3,NTU
2017-01-11T13:00:00Z,5019055,095H13,Paethsmouth,0.2,NTU
2018-12-12T13:00:00Z,5889544,095H06,Paethsmouth,0.3,NTU
2017-11-02T13:00:00Z,5385272,095H10,Paethsmouth,0.1,NTU
2019-02-20T13:00:00Z,5943520,095H01,Paethsmouth,0.2,NTU
2017-01-18T13:00:00Z,5019393,095H16,Paethsmouth,0.2,NTU
2019-03-20T13:00:00Z,5987993,095H16,Paethsmouth,0.2,NTU
2019-03-27T13:00:00Z,5988253,095H12,Paethsmouth,0.2,NTU
2017-02-08T13:00:00Z,5039774,095H10,Paethsmouth,0.2,NTU
2019-04-03T13:00:00Z,6025890,095H25,Paethsmouth,0.4,NTU
2017-08-23T14:00:00Z,5281566,095H04,Paethsmouth,0.1,NTU
2017-08-10T14:00:00Z,5281073,095H18,Paethsmouth,0.3,NTU
2017-08-02T14:00:00Z,5280844,095H11,Paethsmouth,0.05,NTU
2019-03-06T13:00:00Z,5987378,095H03,Paethsmouth,0.4,NTU
2019-05-15T14:00:00Z,6075667,095H13,Paethsmouth,0.1,NTU
2018-10-03T14:00:00Z,5798013,095H19,Paethsmouth,0.3,NTU
2019-05-01T14:00:00Z,6075235,095H21,Paethsmouth,5.698653731495142,NTU
2019-02-27T13:00:00Z,5943760,095H21,Paethsmouth,0.3,NTU
2017-01-05T13:00:00Z,5018686,095H23,Paethsmouth,5.401117374654859,NTU
2017-06-08T14:00:00Z,5198491,095H12,Paethsmouth,0.3,NTU
2019-01-31T13:00:00Z,5924136,095H24,Paethsmouth,0.2,NTU
2019-04-22T14:00:00Z,6027021,095H01,Paethsmouth,0.2,NTU
2019-02-13T13:00:00Z,5943188,095H19,Paethsmouth,0.1,NTU
2019-01-23T13:00:00Z,5923903,095H12,Paethsmouth,0.4,NTU
2018-12-23T13:00:00Z,5890154,095H22,Paethsmouth,0.3,NTU
2018-11-14T13:00:00Z,5847698,095H16,Paethsmouth,0.1,NTU
2018-10-24T13:00:00Z,5798926,095H22,Paethsmouth,0.1,NTU
2017-03-29T13:00:00Z,5093733,095H18,Paethsmouth,0.2,NTU
2017-02-01T13:00:00Z,5039160,095H19,Paethsmouth,0.3,NTU
2019-05-22T14:00:00Z,6075911,095H16,Paethsmouth,0.2,NTU
2019-06-05T14:00:00Z,6092361,095H23,Paethsmouth,5.82460259553045,NTU
2019-04-17T14:00:00Z,6026731,095H19,Paethsmouth,0.2,NTU
2017-03-08T13:00:00Z,5092979,095H08,Paethsmouth,0.2,NTU
2017-03-22T13:00:00Z,5093490,095H15,Paethsmouth,0.2,NTU
2017-07-13T14:00:00Z,5283658,095H22,Paethsmouth,0.05,NTU
2019-04-10T14:00:00Z,6026334,095H05,Paethsmouth,0.1,NTU
2019-05-08T14:00:00Z,6075395,095H03,Paethsmouth,0.2,NTU
2017-03-01T13:00:00Z,5092724,095H03,Paethsmouth,0.2,NTU
2017-05-10T14:00:00Z,5172951,095H22,Paethsmouth,0.1,NTU
2017-07-19T14:00:00Z,5252297,095H09,Paethsmouth,0.3,NTU
2017-05-03T14:00:00Z,5172074,095H20,Paethsmouth,0.2,NTU
2017-08-16T14:00:00Z,5281351,095H10,Paethsmouth,0.05,NTU
2017-11-15T13:00:00Z,5385870,095H20,Paethsmouth,0.1,NTU
2017-10-04T13:00:00Z,5343598,095H23,Paethsmouth,0.1,NTU
2018-01-24T13:00:00Z,5457919,095H20,Paethsmouth,0.05,NTU
2017-10-11T13:00:00Z,5343976,095H16,Paethsmouth,0.1,NTU
2017-10-25T13:00:00Z,5344540,095H24,Paethsmouth,0.1,NTU
2017-12-13T13:00:00Z,5387015,095H15,Paethsmouth,0.2,NTU
2018-01-31T13:00:00Z,5459500,095H22,Paethsmouth,0.1,NTU
2018-02-07T13:00:00Z,5459774,095H08,Paethsmouth,0.2,NTU
2018-03-21T13:00:00Z,5484310,095H10,Paethsmouth,0.05,NTU
2019-03-14T13:00:00Z,5987679,095H13,Paethsmouth,4.339093926828355,NTU
2017-06-22T14:00:00Z,5199005,095H04,Paethsmouth,0.05,NTU
2017-07-05T14:00:00Z,5251763,095H02,Paethsmouth,0.05,NTU
2017-02-22T13:00:00Z,5040323,095H20,Paethsmouth,0.2,NTU
2017-06-01T14:00:00Z,5173620,095H15,Paethsmouth,0.2,NTU
2017-09-20T14:00:00Z,5282616,095H03,Paethsmouth,0.2,NTU
2018-02-15T13:00:00Z,5460035,095H14,Paethsmouth,0.05,NTU
2017-11-30T13:00:00Z,5386420,095H08,Paethsmouth,5.1875180271454155,NTU
2018-03-07T13:00:00Z,5462787,095H12,Paethsmouth,0.05,NTU
2017-01-26T13:00:00Z,5019646,095H12,Paethsmouth,4.962697389069945,NTU
2017-03-16T13:00:00Z,5093252,095H11,Paethsmouth,0.2,NTU
2017-04-27T14:00:00Z,5132773,095H01,Paethsmouth,0.1,NTU
2017-04-12T14:00:00Z,5132128,095H19,Paethsmouth,5.691431103274226,NTU
2018-01-18T13:00:00Z,5457668,095H06,Paethsmouth,0.1,NTU
2017-09-13T14:00:00Z,5282338,095H20,Paethsmouth,0.1,NTU
2017-06-15T14:00:00Z,5198743,095H10,Paethsmouth,0.1,NTU
2017-04-20T14:00:00Z,5132431,095H05,Paethsmouth,0.1,NTU
2018-04-05T14:00:00Z,5580000,095H20,Paethsmouth,0.05,NTU
2018-02-21T13:00:00Z,5460297,095H23,Paethsmouth,0.3,NTU
2018-05-08T14:00:00Z,5581202,095H11,Paethsmouth,0.1,NTU
2017-04-06T14:00:00Z,5131102,095H07,Paethsmouth,0.2,NTU
2017-07-26T14:00:00Z,5297944,095H14,Paethsmouth,0.05,NTU
2017-05-24T14:00:00Z,5173408,095H14,Paethsmouth,0.2,NTU
2017-10-18T13:00:00Z,5344271,095H07,Paethsmouth,0.2,NTU
